startTime,endTime,fdn,subNetwork,meContext,managedElement,kpiJobId,siteId,cellId,sector,easting,northing,azimuth,DL_PRB_UTIL_PCT,ACTIVE_RRC_CONN_UES,DL_CELL_THP_MBPS,AVG_CQI,AVG_SINR_DB,AVG_RSRP_DBM
2026-07-01 17:15:00,2026-07-01 17:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,85.81,366.0,241.75,5.64,8.31,-105.2
2026-07-01 17:30:00,2026-07-01 17:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,77.45,341.0,267.04,6.25,9.3,-108.02
2026-07-01 17:45:00,2026-07-01 18:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,78.33,334.0,264.69,6.02,9.4,-108.49
2026-07-01 18:00:00,2026-07-01 18:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,81.17,345.0,252.01,5.64,9.21,-106.46
2026-07-01 18:15:00,2026-07-01 18:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,91.05,383.0,211.27,5.64,7.75,-108.48
2026-07-01 18:30:00,2026-07-01 18:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,81.06,343.0,259.46,5.64,8.13,-107.15
2026-07-01 18:45:00,2026-07-01 19:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,94.93,400.0,212.26,6.38,9.38,-108.14
2026-07-01 19:00:00,2026-07-01 19:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,96.58,400.0,182.83,5.64,6.75,-105.81
2026-07-01 19:15:00,2026-07-01 19:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,88.0,379.0,228.05,5.92,10.09,-108.71
2026-07-01 19:30:00,2026-07-01 19:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,97.17,400.0,184.54,6.43,8.29,-107.01
2026-07-01 19:45:00,2026-07-01 20:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,86.33,370.0,241.66,6.49,9.23,-107.59
2026-07-01 20:00:00,2026-07-01 20:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,91.06,385.0,222.02,6.03,9.26,-108.26
2026-07-01 20:15:00,2026-07-01 20:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,92.09,400.0,199.88,5.84,8.49,-104.76
2026-07-01 20:30:00,2026-07-01 20:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,98.0,400.0,180.55,5.64,7.89,-108.42
2026-07-01 20:45:00,2026-07-01 21:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,94.43,400.0,194.96,5.72,8.04,-109.58
2026-07-01 21:00:00,2026-07-01 21:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,89.14,379.0,215.11,5.64,6.9,-107.07
2026-07-01 21:15:00,2026-07-01 21:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,88.8,382.0,222.23,5.69,8.79,-108.31
2026-07-01 21:30:00,2026-07-01 21:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,88.63,383.0,217.5,5.64,7.06,-106.54
2026-07-01 21:45:00,2026-07-01 22:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,98.0,400.0,168.53,5.64,6.51,-108.0
2026-07-01 22:00:00,2026-07-01 22:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,94.73,400.0,192.71,5.64,7.79,-107.3
2026-07-01 22:15:00,2026-07-01 22:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,,,,,,
2026-07-01 22:30:00,2026-07-01 22:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,88.12,374.0,223.17,5.64,7.01,-108.21
2026-07-01 22:45:00,2026-07-01 23:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,91.61,395.0,209.31,6.16,9.77,-107.53
2026-07-01 23:00:00,2026-07-01 23:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,85.72,368.0,254.13,6.32,9.79,-107.31
2026-07-01 23:15:00,2026-07-01 23:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,58.06,245.0,211.26,6.5,9.59,-106.85
2026-07-01 23:30:00,2026-07-01 23:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,69.01,295.0,239.89,5.99,9.08,-109.34
2026-07-01 23:45:00,2026-07-02 00:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,61.18,271.0,232.98,6.32,10.49,-106.5
2026-07-02 00:00:00,2026-07-02 00:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,56.96,243.0,216.8,7.54,13.04,-106.52
2026-07-02 00:15:00,2026-07-02 00:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,58.3,246.0,203.27,6.32,10.14,-106.55
2026-07-02 00:30:00,2026-07-02 00:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,55.69,246.0,203.55,5.64,8.99,-105.68
2026-07-02 00:45:00,2026-07-02 01:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,46.41,204.0,192.65,6.34,9.8,-105.92
2026-07-02 01:00:00,2026-07-02 01:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,55.56,242.0,210.54,6.16,10.7,-106.74
2026-07-02 01:15:00,2026-07-02 01:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,54.14,227.0,205.03,6.26,10.38,-104.92
2026-07-02 01:30:00,2026-07-02 01:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,58.31,249.0,233.6,6.8,10.72,-107.18
2026-07-02 01:45:00,2026-07-02 02:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,56.13,238.0,207.55,5.94,8.45,-107.71
2026-07-02 02:00:00,2026-07-02 02:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,52.85,222.0,202.6,6.77,11.62,-106.46
2026-07-02 02:15:00,2026-07-02 02:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,53.14,221.0,218.98,6.66,10.07,-105.39
2026-07-02 02:30:00,2026-07-02 02:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,48.19,199.0,186.27,6.03,10.65,-104.71
2026-07-02 02:45:00,2026-07-02 03:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,65.22,290.0,233.7,6.29,8.9,-107.53
2026-07-02 03:00:00,2026-07-02 03:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,45.38,205.0,169.87,6.28,10.09,-106.28
2026-07-02 03:15:00,2026-07-02 03:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,48.13,212.0,189.72,5.94,9.26,-105.59
2026-07-02 03:30:00,2026-07-02 03:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,54.08,227.0,203.43,6.61,11.07,-106.16
2026-07-02 03:45:00,2026-07-02 04:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,53.02,210.0,202.89,6.86,10.0,-107.1
2026-07-02 04:00:00,2026-07-02 04:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,41.69,181.0,158.54,6.16,9.37,-106.44
2026-07-02 04:15:00,2026-07-02 04:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,40.77,170.0,169.4,6.54,10.23,-107.19
2026-07-02 04:30:00,2026-07-02 04:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,43.09,184.0,160.01,5.64,8.58,-107.3
2026-07-02 04:45:00,2026-07-02 05:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,40.46,188.0,152.16,5.64,9.01,-106.43
2026-07-02 05:00:00,2026-07-02 05:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,45.52,183.0,167.61,5.79,10.47,-105.66
2026-07-02 05:15:00,2026-07-02 05:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,58.1,247.0,225.29,7.18,10.23,-106.09
2026-07-02 05:30:00,2026-07-02 05:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,56.16,234.0,220.02,7.62,12.63,-107.56
2026-07-02 05:45:00,2026-07-02 06:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,68.06,293.0,231.28,5.64,8.3,-108.08
2026-07-02 06:00:00,2026-07-02 06:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,53.62,237.0,204.69,6.8,11.41,-107.35
2026-07-02 06:15:00,2026-07-02 06:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,50.34,214.0,201.94,7.36,10.71,-109.19
2026-07-02 06:30:00,2026-07-02 06:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,57.93,244.0,222.59,7.54,10.15,-105.41
2026-07-02 06:45:00,2026-07-02 07:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,56.2,238.0,222.38,6.45,9.27,-107.42
2026-07-02 07:00:00,2026-07-02 07:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,66.21,284.0,232.34,6.19,9.23,-104.97
2026-07-02 07:15:00,2026-07-02 07:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,76.14,332.0,255.06,6.16,9.24,-106.21
2026-07-02 07:30:00,2026-07-02 07:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,72.49,309.0,236.9,5.81,8.35,-105.41
2026-07-02 07:45:00,2026-07-02 08:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,68.51,297.0,276.05,7.94,10.98,-104.86
2026-07-02 08:00:00,2026-07-02 08:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,72.11,319.0,240.3,5.64,7.83,-108.57
2026-07-02 08:15:00,2026-07-02 08:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,72.49,312.0,255.13,6.22,9.29,-109.6
2026-07-02 08:30:00,2026-07-02 08:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,86.07,366.0,237.39,5.65,8.21,-106.91
2026-07-02 08:45:00,2026-07-02 09:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,914,868,3,501855.49,6002221.45,195.5,82.92,357.0,262.67,6.28,9.18,-107.68
