cellId,fdn,neighbourCellId,neighbourFdn,rank,distance_m,cosited,bearing_deg,azimuth_diff_deg
160,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd160",559,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=282,EUtranCellFDD=eutranCellFdd559",7,1170.92,False,193.3,173.2
160,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd160",430,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=282,EUtranCellFDD=eutranCellFdd430",8,1170.92,False,193.3,173.2
221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",349,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd349",1,0.0,True,,
221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",160,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd160",2,0.0,True,,
221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",3,960.82,False,8.2,118.3
221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",4,960.82,False,8.2,118.3
221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",5,960.82,False,8.2,118.3
221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",719,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=282,EUtranCellFDD=eutranCellFdd719",6,1170.92,False,193.3,66.8
221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",559,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=282,EUtranCellFDD=eutranCellFdd559",7,1170.92,False,193.3,66.8
221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",430,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=282,EUtranCellFDD=eutranCellFdd430",8,1170.92,False,193.3,66.8
981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",1,0.0,True,,
981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",2,0.0,True,,
981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",3,637.65,False,111.2,28.7
981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",4,637.65,False,111.2,28.7
981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",5,637.65,False,111.2,28.7
981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",6,941.14,False,341.5,101.0
981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",7,941.14,False,341.5,101.0
981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",8,941.14,False,341.5,101.0
782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",1,0.0,True,,
782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",2,0.0,True,,
782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",3,637.65,False,111.2,91.3
782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",4,637.65,False,111.2,91.3
782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",5,637.65,False,111.2,91.3
782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",6,941.14,False,341.5,139.0
782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",7,941.14,False,341.5,139.0
782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",8,941.14,False,341.5,139.0
345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",1,0.0,True,,
345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",2,0.0,True,,
345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",3,637.65,False,111.2,148.7
345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",4,637.65,False,111.2,148.7
345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",5,637.65,False,111.2,148.7
345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",6,941.14,False,341.5,19.0
345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",7,941.14,False,341.5,19.0
345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",8,941.14,False,341.5,19.0
105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",1,0.0,True,,
105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",2,0.0,True,,
105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",3,637.65,False,291.2,165.2
105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",4,637.65,False,291.2,165.2
105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",5,637.65,False,291.2,165.2
105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",285,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd285",6,699.33,False,170.3,73.9
105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",829,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd829",7,699.33,False,170.3,73.9
105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",891,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd891",8,699.33,False,170.3,73.9
95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",1,0.0,True,,
95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",2,0.0,True,,
95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",3,637.65,False,291.2,74.8
95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",4,637.65,False,291.2,74.8
95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",5,637.65,False,291.2,74.8
95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",285,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd285",6,699.33,False,170.3,46.1
95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",829,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd829",7,699.33,False,170.3,46.1
95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",891,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd891",8,699.33,False,170.3,46.1
390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",1,0.0,True,,
390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",2,0.0,True,,
390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",3,637.65,False,291.2,45.2
390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",4,637.65,False,291.2,45.2
390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",5,637.65,False,291.2,45.2
390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",285,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd285",6,699.33,False,170.3,166.1
390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",829,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd829",7,699.33,False,170.3,166.1
390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",891,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=229,EUtranCellFDD=eutranCellFdd891",8,699.33,False,170.3,166.1
100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",1,0.0,True,,
100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",2,0.0,True,,
100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",3,1061.62,False,97.8,142.3
100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",4,1061.62,False,97.8,142.3
100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",5,1061.62,False,97.8,142.3
100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",6,1133.71,False,253.9,61.6
100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",7,1133.71,False,253.9,61.6
100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",8,1133.71,False,253.9,61.6
368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",1,0.0,True,,
368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",2,0.0,True,,
368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",3,1061.62,False,97.8,22.3
368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",4,1061.62,False,97.8,22.3
368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",5,1061.62,False,97.8,22.3
368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",6,1133.71,False,253.9,178.4
368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",7,1133.71,False,253.9,178.4
368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",8,1133.71,False,253.9,178.4
868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",1,0.0,True,,
868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",2,0.0,True,,
868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",3,1061.62,False,97.8,97.7
